"ID","ITEM","CONDITION","RESPONSE_TIME","ACCURATE","LIST","TYPE","QUESTION","CORRECT_ANSWER","ANSWER_CLEAN"
"P48",10,"Well-formed control",10029.7774806051,"dont_know","List1","Type1","Question 10","Answer X","Answer Y"
"P48",11,"Well-formed question",6908.7335460638,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P48",12,"Well-formed question",200,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P48",13,"Well-formed question",2810.27637268687,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P48",14,"Well-formed control",6239.5375928759,"dont_know","List1","Type1","Question 14","Answer X","Answer Y"
"P48",15,"Illusion",4032.7487654792,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P48",16,"Well-formed control",200,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P48",17,"Illusion",1698.81944892019,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P48",18,"Well-formed question",7782.54420742766,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P48",19,"Well-formed question",4689.70830221738,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P48",20,"Well-formed question",200,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P48",21,"Bad control",4841.10937933091,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P48",22,"Bad control",3690.6093497787,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P48",23,"Well-formed question",6545.06433685142,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P48",24,"Illusion",12000.1847318965,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P48",25,"Bad control",200,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P48",26,"Well-formed question",2295.21562209122,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P48",27,"Well-formed question",3617.92702242359,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P48",28,"Well-formed control",200,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P48",29,"Bad control",4082.12339240635,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P48",30,"Well-formed control",2484.84222403318,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P48",31,"Well-formed question",12191.7615973411,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P48",32,"Well-formed control",200,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P48",33,"Well-formed question",9492.96663839722,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P48",34,"Well-formed control",9198.64743162888,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P48",35,"Illusion",7068.38950011459,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P48",36,"Illusion",4952.9359258384,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P48",37,"Well-formed control",1991.61436220878,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P48",38,"Bad control",7573.39403180035,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P48",39,"Illusion",1239.853554132,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P48",40,"Bad control",6311.61354265382,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P48",41,"Well-formed question",5572.93009817115,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P49",1,"Well-formed question",8005.29612732739,"dont_know","List1","Type1","Question 1","Answer X","Answer Y"
"P49",2,"Bad control",2346.00590889884,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P49",3,"Well-formed control",2535.91887589233,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P49",4,"Well-formed control",6238.6070320646,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P49",5,"Illusion",5524.24381922956,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P49",6,"Bad control",8397.54894514092,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P49",7,"Well-formed control",7007.27980322278,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P49",8,"Well-formed control",5579.31428498469,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P49",9,"Bad control",6765.68554066434,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P49",10,"Well-formed control",2692.65242850674,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P49",11,"Illusion",8355.32693901963,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P49",12,"Well-formed question",426.602268455801,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P49",13,"Well-formed control",6389.85192816646,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P49",14,"Bad control",200,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P49",15,"Illusion",5311.23153251119,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P49",16,"Bad control",200,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P49",17,"Illusion",3592.58013790466,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P49",18,"Well-formed question",200,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P49",19,"Well-formed question",1809.33279423562,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P49",20,"Illusion",1633.90379187631,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P49",21,"Well-formed question",6122.29127193955,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P49",22,"Illusion",2331.6888202118,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P49",23,"Well-formed control",1749.2807378484,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P49",24,"Well-formed control",10093.8152790073,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P49",25,"Well-formed question",10146.3743493259,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P49",26,"Bad control",7536.07825990967,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P49",27,"Illusion",200,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P49",28,"Bad control",8098.60161665003,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P49",29,"Well-formed question",200,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P49",30,"Illusion",4166.26412495342,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P49",31,"Bad control",6433.52114237341,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P49",32,"Illusion",3655.86205891747,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P49",33,"Illusion",3884.18747819034,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P49",34,"Well-formed control",5497.72851318471,"dont_know","List1","Type1","Question 34","Answer X","Answer Y"
"P49",35,"Illusion",5963.57744749506,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P49",36,"Well-formed question",5604.38730213353,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P49",37,"Well-formed question",200,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P49",38,"Illusion",3793.36895032062,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P49",39,"Well-formed control",6174.71392779846,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P49",40,"Illusion",6549.30108185509,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P49",41,"Well-formed question",2973.01201388874,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P50",1,"Well-formed control",2025.78167165952,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P50",2,"Illusion",200,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P50",3,"Illusion",1804.20913288428,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P50",4,"Well-formed question",3680.17349350341,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P50",5,"Well-formed question",1825.2709575189,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P50",6,"Well-formed control",7465.58837128958,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P50",7,"Well-formed question",5446.04694477181,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P50",8,"Well-formed control",200,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P50",9,"Well-formed question",5264.88529156676,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P50",10,"Bad control",5841.5750053873,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P50",11,"Bad control",3375.46481397253,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P50",12,"Bad control",4096.6315150013,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P50",13,"Illusion",2870.67104819437,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P50",14,"Illusion",3369.98127293934,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P50",15,"Illusion",803.683709179144,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P50",16,"Well-formed question",5654.42464229968,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P50",17,"Illusion",200,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P50",18,"Bad control",2364.68304349042,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P50",19,"Well-formed control",1141.11557610231,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P50",20,"Well-formed question",974.11613345807,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P50",21,"Bad control",3046.16563019394,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P50",22,"Well-formed control",2937.33620002306,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P50",23,"Bad control",2028.41706903197,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P50",24,"Well-formed control",3909.35167079046,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P50",25,"Well-formed question",200,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P50",26,"Well-formed control",5437.58387501691,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P50",27,"Bad control",6118.39955415649,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P50",28,"Well-formed control",200,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P50",29,"Well-formed control",200,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P50",30,"Well-formed control",14330.7638826932,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P50",31,"Well-formed question",4983.86064657472,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P50",32,"Well-formed question",4311.07965905324,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P50",33,"Well-formed control",4139.65823876556,"dont_know","List1","Type1","Question 33","Answer X","Answer Y"
"P50",34,"Bad control",5690.9212744018,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P50",35,"Illusion",4558.91885569126,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P50",36,"Well-formed question",2147.71194003984,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P50",37,"Well-formed question",2557.32892198341,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P50",38,"Well-formed question",2875.06572542954,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P50",39,"Bad control",3196.2952855829,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P50",40,"Illusion",1721.89085054529,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P50",41,"Illusion",8287.46907829355,"dont_know","List1","Type1","Question 41","Answer X","Answer Y"
"P51",1,"Illusion",4762.38447175152,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P51",2,"Illusion",1645.05168116027,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P51",3,"Well-formed question",6253.99918189874,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P51",4,"Well-formed question",5383.67503650673,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P51",5,"Bad control",3755.49310618729,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P51",6,"Well-formed question",5566.58442188169,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P51",7,"Well-formed question",846.065448027899,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P51",8,"Well-formed control",4138.26282100725,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P51",9,"Well-formed question",511.052362674392,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P51",10,"Well-formed question",200,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P51",11,"Illusion",3233.29045394665,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P51",12,"Well-formed control",5676.5279916349,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P51",13,"Well-formed control",1143.76780984403,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P51",14,"Bad control",3640.39648803842,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P51",15,"Illusion",200,"dont_know","List1","Type1","Question 15","Answer X","Answer Y"
"P51",16,"Well-formed question",2505.8317832637,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P51",17,"Well-formed control",9880.60788292651,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P51",18,"Well-formed question",200,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P51",19,"Illusion",200,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P51",20,"Illusion",3634.3781952085,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P51",21,"Well-formed control",7213.87438339825,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P51",22,"Illusion",8870.04855921098,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P51",23,"Illusion",13967.8516600593,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P51",24,"Well-formed question",7011.02548268793,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P51",25,"Well-formed question",6543.61868438528,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P51",26,"Well-formed question",11441.8339867251,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P51",27,"Well-formed control",3710.22439387534,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P51",28,"Well-formed control",4077.42594269375,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P51",29,"Well-formed question",5033.55851025055,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P51",30,"Well-formed control",200,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P51",31,"Bad control",200,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P51",32,"Illusion",10922.2145890416,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P51",33,"Illusion",2357.31530993267,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P51",34,"Well-formed control",3052.10556746674,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P51",35,"Well-formed question",533.436729012146,"correct","List1","Type1","Question 35","Answer X","Answer Y"
